timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1621212009360,737,Obtener terminales del cliente,200,OK,Brein 1-18,text,true,,1028,1349,10,10,https://new-frida-backend-frida-development.azurewebsites.net/graphql,737,0,499
1621212009939,238,obtener lista de productos,200,OK,Brein 1-19,text,true,,4590,2433,10,10,https://new-frida-backend-frida-development.azurewebsites.net/graphql,238,0,0
1621212009924,266,obtener lista de productos,200,OK,Brein 1-12,text,true,,4590,2433,10,10,https://new-frida-backend-frida-development.azurewebsites.net/graphql,266,0,0
1621212009482,731,Obtener terminales del cliente,200,OK,Brein 1-14,text,true,,1028,1349,10,10,https://new-frida-backend-frida-development.azurewebsites.net/graphql,731,0,501
1621212010002,218,obtener lista de productos,200,OK,Brein 1-11,text,true,,4590,2433,10,10,https://new-frida-backend-frida-development.azurewebsites.net/graphql,218,0,0
1621212010026,244,obtener lista de productos,200,OK,Brein 1-15,text,true,,4590,2433,10,10,https://new-frida-backend-frida-development.azurewebsites.net/graphql,244,0,0
1621212009511,761,Obtener terminales del cliente,200,OK,Brein 1-16,text,true,,1028,1349,10,10,https://new-frida-backend-frida-development.azurewebsites.net/graphql,761,0,519
1621212009594,753,Obtener terminales del cliente,200,OK,Brein 1-13,text,true,,1028,1349,10,10,https://new-frida-backend-frida-development.azurewebsites.net/graphql,753,0,505
1621212010097,255,obtener carrito del cliente,200,OK,Brein 1-18,text,true,,699,1718,10,10,https://new-frida-backend-frida-development.azurewebsites.net/graphql,255,0,0
1621212009683,747,Obtener terminales del cliente,200,OK,Brein 1-20,text,true,,1028,1349,10,10,https://new-frida-backend-frida-development.azurewebsites.net/graphql,747,0,503
1621212010213,242,obtener carrito del cliente,200,OK,Brein 1-14,text,true,,699,1718,10,10,https://new-frida-backend-frida-development.azurewebsites.net/graphql,242,0,0
1621212010272,264,obtener carrito del cliente,200,OK,Brein 1-16,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,264,0,0
1621212010352,224,obtener lista de productos,200,OK,Brein 1-18,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,223,0,0
1621212010347,258,obtener carrito del cliente,200,OK,Brein 1-13,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,258,0,0
1621212010455,222,obtener lista de productos,200,OK,Brein 1-14,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,222,0,0
1621212010431,246,obtener carrito del cliente,200,OK,Brein 1-20,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,246,0,0
1621212009990,749,Obtener terminales del cliente,200,OK,Brein 1-17,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,749,0,513
1621212010537,222,obtener lista de productos,200,OK,Brein 1-16,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,221,0,0
1621212010605,231,obtener lista de productos,200,OK,Brein 1-13,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,230,0,0
1621212010677,237,obtener lista de productos,200,OK,Brein 1-20,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,237,0,0
1621212010178,737,Obtener terminales del cliente,200,OK,Brein 1-19,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,737,0,502
1621212010191,732,Obtener terminales del cliente,200,OK,Brein 1-12,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,732,0,489
1621212010740,258,obtener carrito del cliente,200,OK,Brein 1-17,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,258,0,0
1621212010270,747,Obtener terminales del cliente,200,OK,Brein 1-15,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,747,0,504
1621212010220,917,Obtener terminales del cliente,200,OK,Brein 1-11,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,917,0,638
1621212010915,239,obtener carrito del cliente,200,OK,Brein 1-19,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,239,0,0
1621212010923,240,obtener carrito del cliente,200,OK,Brein 1-12,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,240,0,0
1621212010485,738,Obtener terminales del cliente,200,OK,Brein 1-10,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,738,0,491
1621212010998,232,obtener lista de productos,200,OK,Brein 1-17,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,232,0,0
1621212011017,249,obtener carrito del cliente,200,OK,Brein 1-15,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,249,0,0
1621212010576,741,Obtener terminales del cliente,200,OK,Brein 1-18,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,741,0,500
1621212011154,226,obtener lista de productos,200,OK,Brein 1-19,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,226,0,0
1621212010677,723,Obtener terminales del cliente,200,OK,Brein 1-14,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,723,0,491
1621212011163,240,obtener lista de productos,200,OK,Brein 1-12,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,240,0,0
1621212011138,285,obtener carrito del cliente,200,OK,Brein 1-11,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,285,0,0
1621212011223,232,obtener carrito del cliente,200,OK,Brein 1-10,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,232,0,0
1621212011266,214,obtener lista de productos,200,OK,Brein 1-15,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,214,0,0
1621212010759,755,Obtener terminales del cliente,200,OK,Brein 1-16,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,755,0,518
1621212010836,723,Obtener terminales del cliente,200,OK,Brein 1-13,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,723,0,493
1621212011317,242,obtener carrito del cliente,200,OK,Brein 1-18,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,242,0,0
1621212011401,229,obtener carrito del cliente,200,OK,Brein 1-14,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,229,0,0
1621212010915,715,Obtener terminales del cliente,200,OK,Brein 1-20,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,715,0,495
1621212011455,207,obtener lista de productos,200,OK,Brein 1-10,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,207,0,0
1621212011424,272,obtener lista de productos,200,OK,Brein 1-11,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,272,0,0
1621212011515,235,obtener carrito del cliente,200,OK,Brein 1-16,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,235,0,0
1621212011559,245,obtener lista de productos,200,OK,Brein 1-18,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,245,0,0
1621212011559,261,obtener carrito del cliente,200,OK,Brein 1-13,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,261,0,0
1621212011630,213,obtener lista de productos,200,OK,Brein 1-14,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,213,0,0
1621212011630,237,obtener carrito del cliente,200,OK,Brein 1-20,text,true,,699,1718,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,237,0,0
1621212011231,728,Obtener terminales del cliente,200,OK,Brein 1-17,text,true,,1028,1349,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,728,0,511
1621212011750,218,obtener lista de productos,200,OK,Brein 1-16,text,true,,4590,2433,11,11,https://new-frida-backend-frida-development.azurewebsites.net/graphql,218,0,0
1621212011820,216,obtener lista de productos,200,OK,Brein 1-13,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,215,0,0
1621212011380,713,Obtener terminales del cliente,200,OK,Brein 1-19,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,713,0,491
1621212011867,228,obtener lista de productos,200,OK,Brein 1-20,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,228,0,0
1621212011404,735,Obtener terminales del cliente,200,OK,Brein 1-12,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,735,0,503
1621212011481,699,Obtener terminales del cliente,200,OK,Brein 1-15,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,699,0,487
1621212011960,244,obtener carrito del cliente,200,OK,Brein 1-17,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,244,0,0
1621212012093,250,obtener carrito del cliente,200,OK,Brein 1-19,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,250,0,0
1621212012139,247,obtener carrito del cliente,200,OK,Brein 1-12,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,247,0,0
1621212011662,731,Obtener terminales del cliente,200,OK,Brein 1-10,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,731,0,499
1621212012180,248,obtener carrito del cliente,200,OK,Brein 1-15,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,248,0,0
1621212011697,731,Obtener terminales del cliente,200,OK,Brein 1-11,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,731,0,493
1621212011805,725,Obtener terminales del cliente,200,OK,Brein 1-18,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,725,0,490
1621212012343,218,obtener lista de productos,200,OK,Brein 1-19,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,217,0,0
1621212011843,728,Obtener terminales del cliente,200,OK,Brein 1-14,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,728,0,505
1621212012386,232,obtener lista de productos,200,OK,Brein 1-12,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,231,0,0
1621212012393,245,obtener carrito del cliente,200,OK,Brein 1-10,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,245,0,0
1621212012428,233,obtener lista de productos,200,OK,Brein 1-15,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,233,0,0
1621212012428,261,obtener carrito del cliente,200,OK,Brein 1-11,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,261,0,0
1621212011968,733,Obtener terminales del cliente,200,OK,Brein 1-16,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,733,0,500
1621212011984,748,Obtener terminales del cliente,200,OK,Brein 1-9,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,748,0,511
1621212012036,724,Obtener terminales del cliente,200,OK,Brein 1-13,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,724,0,494
1621212012530,247,obtener carrito del cliente,200,OK,Brein 1-18,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,247,0,0
1621212012571,261,obtener carrito del cliente,200,OK,Brein 1-14,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,261,0,0
1621212012095,738,Obtener terminales del cliente,200,OK,Brein 1-20,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,738,0,513
1621212012638,218,obtener lista de productos,200,OK,Brein 1-10,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,217,0,0
1621212012689,227,obtener lista de productos,200,OK,Brein 1-11,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,227,0,0
1621212012701,235,obtener carrito del cliente,200,OK,Brein 1-16,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,235,0,0
1621212012732,261,obtener carrito del cliente,200,OK,Brein 1-9,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,261,0,0
1621212012777,216,obtener lista de productos,200,OK,Brein 1-18,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,216,0,0
1621212012760,237,obtener carrito del cliente,200,OK,Brein 1-13,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,237,0,0
1621212012833,230,obtener lista de productos,200,OK,Brein 1-14,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,230,0,0
1621212012833,248,obtener carrito del cliente,200,OK,Brein 1-20,text,true,,699,1718,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,248,0,0
1621212012204,888,obtener lista de productos,200,OK,Brein 1-17,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,888,0,0
1621212012936,251,obtener lista de productos,200,OK,Brein 1-16,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,251,0,0
1621212012993,219,obtener lista de productos,200,OK,Brein 1-9,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,219,0,0
1621212012997,216,obtener lista de productos,200,OK,Brein 1-13,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,216,0,0
1621212013083,210,obtener lista de productos,200,OK,Brein 1-20,text,true,,4590,2433,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,210,0,0
1621212012561,738,Obtener terminales del cliente,200,OK,Brein 1-19,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,738,0,521
1621212012662,717,Obtener terminales del cliente,200,OK,Brein 1-15,text,true,,1028,1349,12,12,https://new-frida-backend-frida-development.azurewebsites.net/graphql,717,0,494
1621212012618,894,Obtener terminales del cliente,200,OK,Brein 1-12,text,true,,1028,1349,13,13,https://new-frida-backend-frida-development.azurewebsites.net/graphql,894,0,629
